"ID.Region","Region","ID.Comuna","Comuna","ID.Administration","Administration","Average.PSU","Average.NEM","Number.of.records"
13,"Region Metropolitana Santiago",232,"Puente Alto",1,"Municipal",456.907550822846,5.41119557529428,1275
13,"Region Metropolitana Santiago",232,"Puente Alto",2,"Particular Subvencionado",500.200825416602,5.4984313797075,7260
13,"Region Metropolitana Santiago",232,"Puente Alto",3,"Particular Pagado",582.639442231076,5.83351852982133,273
13,"Region Metropolitana Santiago",249,"Quilicura",1,"Municipal",405.458333333333,5.38089110591624,207
13,"Region Metropolitana Santiago",249,"Quilicura",2,"Particular Subvencionado",495.98706491063,5.46727577706004,2404
13,"Region Metropolitana Santiago",249,"Quilicura",3,"Particular Pagado",605.978260869565,5.76316833023978,101
13,"Region Metropolitana Santiago",256,"Quinta Normal",1,"Municipal",435.776712328767,5.36230769524207,461
13,"Region Metropolitana Santiago",256,"Quinta Normal",2,"Particular Subvencionado",493.987660944206,5.52040076528797,1051
13,"Region Metropolitana Santiago",256,"Quinta Normal",4,"Corporación de Administración Delegada",467.121739130435,5.37149510664098,409
13,"Region Metropolitana Santiago",262,"Recoleta",1,"Municipal",431.465240641711,5.50013533141842,749
13,"Region Metropolitana Santiago",262,"Recoleta",2,"Particular Subvencionado",514.492488262911,5.52321667472521,1201
13,"Region Metropolitana Santiago",262,"Recoleta",3,"Particular Pagado",612.884615384615,5.67062069794227,145
13,"Region Metropolitana Santiago",262,"Recoleta",4,"Corporación de Administración Delegada",439.34331797235,5.28390200298192,555
13,"Region Metropolitana Santiago",264,"Renca",1,"Municipal",457.465163934426,5.52616666634878,302
13,"Region Metropolitana Santiago",264,"Renca",2,"Particular Subvencionado",474.947229551451,5.38745875510708,912
13,"Region Metropolitana Santiago",264,"Renca",4,"Corporación de Administración Delegada",489.657738095238,5.43843751152356,192
13,"Region Metropolitana Santiago",280,"San Bernardo",1,"Municipal",429.452407614782,5.39665048832261,1247
13,"Region Metropolitana Santiago",280,"San Bernardo",2,"Particular Subvencionado",505.240415704388,5.57689457140016,2437
13,"Region Metropolitana Santiago",280,"San Bernardo",3,"Particular Pagado",572.963054187192,5.70099548408888,222
13,"Region Metropolitana Santiago",280,"San Bernardo",4,"Corporación de Administración Delegada",453.98031496063,5.39420139624013,288
13,"Region Metropolitana Santiago",290,"San Joaquín",1,"Municipal",391.512096774194,5.51212499141693,166
13,"Region Metropolitana Santiago",290,"San Joaquín",2,"Particular Subvencionado",469.023722627737,5.50789810441862,319
13,"Region Metropolitana Santiago",290,"San Joaquín",4,"Corporación de Administración Delegada",446.950581395349,5.25941705489907,223
13,"Region Metropolitana Santiago",291,"San José De Maipo",1,"Municipal",407.753424657534,5.33654206267027,107
13,"Region Metropolitana Santiago",291,"San José De Maipo",2,"Particular Subvencionado",493.51282051282,5.65701152538431,88
13,"Region Metropolitana Santiago",293,"San Miguel",1,"Municipal",503.012012012012,5.36349367190011,397
13,"Region Metropolitana Santiago",293,"San Miguel",2,"Particular Subvencionado",494.305044666316,5.50893912324166,2180
13,"Region Metropolitana Santiago",293,"San Miguel",3,"Particular Pagado",590.687096774193,5.73000000234236,172
13,"Region Metropolitana Santiago",293,"San Miguel",4,"Corporación de Administración Delegada",453.748287671233,5.51126100310832,686
13,"Region Metropolitana Santiago",296,"San Pedro",1,"Municipal",426.672131147541,5.48666667938232,66
13,"Region Metropolitana Santiago",300,"San Ramón",1,"Municipal",398.558394160584,5.3079759080726,418
13,"Region Metropolitana Santiago",300,"San Ramón",2,"Particular Subvencionado",504.571256038647,5.44644172255003,492
13,"Region Metropolitana Santiago",300,"San Ramón",4,"Corporación de Administración Delegada",430.625,5.22853212181581,109
13,"Region Metropolitana Santiago",307,"Santiago",1,"Municipal",558.376745539178,5.6985941635744,5831
13,"Region Metropolitana Santiago",307,"Santiago",2,"Particular Subvencionado",501.723044231072,5.48363764029724,7206
13,"Region Metropolitana Santiago",307,"Santiago",3,"Particular Pagado",557.179051663128,5.63682022204555,1574
13,"Region Metropolitana Santiago",307,"Santiago",4,"Corporación de Administración Delegada",447.888192267503,5.45235956343681,1159
13,"Region Metropolitana Santiago",310,"Talagante",1,"Municipal",461.233231707317,5.574598940936,377
13,"Region Metropolitana Santiago",310,"Talagante",2,"Particular Subvencionado",490.780537459283,5.56856618944336,1367
13,"Region Metropolitana Santiago",310,"Talagante",3,"Particular Pagado",592.5875,6.02071432063454,266
13,"Region Metropolitana Santiago",318,"Til-Til",1,"Municipal",425.559322033898,5.43435714585441,142
13,"Region Metropolitana Santiago",318,"Til-Til",2,"Particular Subvencionado",497.257142857143,5.7755263102682,38
13,"Region Metropolitana Santiago",340,"Vitacura",1,"Municipal",578.15,5.5951711179639,265
13,"Region Metropolitana Santiago",340,"Vitacura",2,"Particular Subvencionado",562.241935483871,5.77814371999866,170
13,"Region Metropolitana Santiago",340,"Vitacura",3,"Particular Pagado",631.47095709571,5.99280886800139,1725
13,"Region Metropolitana Santiago",346,"Lampa",1,"Municipal",407.713333333333,5.56692309990907,195
13,"Region Metropolitana Santiago",346,"Lampa",2,"Particular Subvencionado",468.134502923977,5.50860915217601,570
14,"Los Ríos",71,"Corral",1,"Municipal",463.818181818182,5.65317460468837,63
14,"Los Ríos",97,"Futrono",1,"Municipal",433.722222222222,5.37353847210224,65
14,"Los Ríos",97,"Futrono",2,"Particular Subvencionado",488.3,5.59094241526739,191
14,"Los Ríos",127,"La Unión",1,"Municipal",509.488372093023,5.62661766585182,341
14,"Los Ríos",127,"La Unión",2,"Particular Subvencionado",452.339805825243,5.66879553086951,357
14,"Los Ríos",127,"La Unión",3,"Particular Pagado",640.765625,5.9874286379133,35
14,"Los Ríos",128,"Lago Ranco",1,"Municipal",465.538461538462,5.63555558522542,90
14,"Los Ríos",132,"Lanco",1,"Municipal",468.675572519084,5.552787881909,165
14,"Los Ríos",132,"Lanco",2,"Particular Subvencionado",441.730769230769,5.64921569824219,102
14,"Los Ríos",153,"Los Lagos",1,"Municipal",463.751851851852,5.73167743375224,155
14,"Los Ríos",153,"Los Lagos",2,"Particular Subvencionado",390.223684210526,5.60823528439391,51
14,"Los Ríos",161,"Máfil",1,"Municipal",412.25,5.67066667344835,45
14,"Los Ríos",161,"Máfil",2,"Particular Subvencionado",440.253846153846,5.63434212458761,76
14,"Los Ríos",167,"Mariquina",1,"Municipal",439.535714285714,5.54974361566397,39
14,"Los Ríos",167,"Mariquina",2,"Particular Subvencionado",532.42,5.58032259303853,217
14,"Los Ríos",196,"Paillaco",1,"Municipal",483.758620689655,5.88547872736099,189
14,"Los Ríos",196,"Paillaco",2,"Particular Subvencionado",434.067307692308,5.80298244744016,57
14,"Los Ríos",200,"Panguipulli",1,"Municipal",513.838235294118,5.81232639650504,288
14,"Los Ríos",200,"Panguipulli",2,"Particular Subvencionado",434.047892720306,5.65497042723661,338
14,"Los Ríos",269,"Rio Bueno",1,"Municipal",446.989189189189,5.55143460744544,237
14,"Los Ríos",269,"Rio Bueno",2,"Particular Subvencionado",479.881909547739,5.71948414000254,253
14,"Los Ríos",329,"Valdivia",1,"Municipal",479.566979522184,5.5261594267859,1385
14,"Los Ríos",329,"Valdivia",2,"Particular Subvencionado",509.73678996037,5.58937680673132,1737
14,"Los Ríos",329,"Valdivia",3,"Particular Pagado",620.390957446809,5.94369669774132,211
15,"Arica y Parinacota",12,"Arica",1,"Municipal",459.745634016705,5.74906555264898,1553
15,"Arica y Parinacota",12,"Arica",2,"Particular Subvencionado",475.521950092421,5.63459893402765,2436
15,"Arica y Parinacota",12,"Arica",3,"Particular Pagado",575.751633986928,5.97076530359229,196
15,"Arica y Parinacota",243,"Putre",1,"Municipal",419.403846153846,5.38656251877546,64
